query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_752245,W_70887,12,542;1389;1797;1879;2659;4563;4660;5771;5949;6458;7913;9361,542,0.001575018371829887,P_245675,0,542,0.00157502,P_245675,542,0.00157502,542,0.00157502,P_245675,0,542,0.00157502,P_245675,542,0.00157502,542,0.00157502,P_245675,0,542,0.00157502,P_590424,542,0.00157502,542,0.00157502,P_245675,0,542,0.00157502,P_590424,542,0.00157502,542,0.00157502,P_245675,0,542,0.00157502,P_590424,542,0.00157502,542,0.00157502,P_245675,0,542,0.00157502,P_590424,542,0.00157502,542,0.00157502,P_435530,0,542,0.00157502,P_590424,542,0.00157502,542,0.00157502,P_435530,0,542,0.00157502,P_44191,542,0.00157502,542,0.00157502,P_397769
P_752251,W_11649,12,86;495;641;854;1183;1304;1362;1462;1722;3092;3583;3827,86,0.004928155624625658,P_362836,0,86,0.00492816,P_226175,86,0.00492816,86,0.00492816,P_120078,0,86,0.00492816,P_226175,86,0.00492816,86,0.00492816,P_120078,0,86,0.00492816,P_226175,86,0.00492816,86,0.00492816,P_120078,0,86,0.00492816,P_226175,86,0.00492816,86,0.00492816,P_120078,0,86,0.00492816,P_474446,86,0.00492816,86,0.00492816,P_452835,1,73,0.00510072,P_146873,71,0.00513287,61,0.00532528,P_146873,1,132,0.00459048,P_146873,136,0.00457191,112,0.00470321,P_146873,2,306,0.00427102,P_269326,324,0.00426105,229,0.00449761,P_761474
P_752334,W_48,12,88;170;560;570;632;878;986;1589;1607;1712;2303;2719,88,0.006917793668783995,P_504386,0,88,0.00691779,P_73248,88,0.00691779,88,0.00691779,P_504386,0,88,0.00691779,P_73248,88,0.00691779,88,0.00691779,P_504386,0,88,0.00691779,P_73248,88,0.00691779,88,0.00691779,P_104353,0,88,0.00691779,P_483170,88,0.00691779,88,0.00691779,P_282759,0,88,0.00691779,P_261513,88,0.00691779,88,0.00691779,P_261513,1,2,0.04763749,P_261513,2,0.04763749,1,0.08930416,P_84759,2,3,0.03364081,P_261513,5,0.0225297,1,0.09017562,P_84759,2,5,0.02201475,P_261513,6,0.01923545,1,0.08928162,P_84759
P_752336,W_9507,12,67;87;90;177;178;189;265;281;315;355;419;517,67,0.026230925379835884,P_626568,0,67,0.02623093,P_610110,67,0.02623093,67,0.02623093,P_610110,0,67,0.02623093,P_610110,67,0.02623093,67,0.02623093,P_610110,0,67,0.02623093,P_610110,67,0.02623093,67,0.02623093,P_610110,0,67,0.02623093,P_610110,67,0.02623093,67,0.02623093,P_610110,0,67,0.02623093,P_610110,67,0.02623093,67,0.02623093,P_610110,3,4,0.04694173,P_610110,3,0.05400746,6,0.03966698,P_792303,6,1,0.20907052,P_470849,1,0.23722358,5,0.09756293,P_101400,11,1,0.26980265,P_470849,2,0.24770223,9,0.09804072,P_101400
P_752337,W_8937,12,771;774;1147;1176;1319;1731;1967;2197;4268;4398;9068;9525,771,0.0026008545624037448,P_153923,0,771,0.00260085,P_264006,771,0.00260085,771,0.00260085,P_264006,0,771,0.00260085,P_540981,771,0.00260085,771,0.00260085,P_540981,0,771,0.00260085,P_540981,771,0.00260085,771,0.00260085,P_540981,0,771,0.00260085,P_225943,771,0.00260085,771,0.00260085,P_540981,0,771,0.00260085,P_798638,771,0.00260085,771,0.00260085,P_360192,0,771,0.00260085,P_415978,771,0.00260085,771,0.00260085,P_415978,0,771,0.00260085,P_662217,771,0.00260085,771,0.00260085,P_415978,0,771,0.00260085,P_545824,771,0.00260085,771,0.00260085,P_545824
P_752344,W_1130,12,362;701;1263;1375;2444;2600;3766;5004;5038;5640;7356;7448,362,0.0021147402706543656,P_507191,0,362,0.00211474,P_405388,362,0.00211474,362,0.00211474,P_347204,0,362,0.00211474,P_405388,362,0.00211474,362,0.00211474,P_347204,0,362,0.00211474,P_137708,362,0.00211474,362,0.00211474,P_137708,0,362,0.00211474,P_137708,362,0.00211474,362,0.00211474,P_137708,0,362,0.00211474,P_137708,362,0.00211474,362,0.00211474,P_137708,0,362,0.00211474,P_137708,362,0.00211474,362,0.00211474,P_23455,0,362,0.00211474,P_137708,362,0.00211474,362,0.00211474,P_23455,1,288,0.00217389,P_137708,271,0.00219204,276,0.00218647,P_129914
P_752345,W_1596,12,1;4;12;57;72;75;131;422;483;493;1680;11944,1,0.17404018059519885,P_1596,2,1,0.21570685,P_1596,1,0.21570685,1,0.21570685,P_1596,2,1,0.21570685,P_1596,1,0.21570685,1,0.18792907,P_1596,3,1,0.27820685,P_386123,1,0.27820685,1,0.25737351,P_386123,3,1,0.27820685,P_386123,1,0.27820685,1,0.25737351,P_386123,3,1,0.25737351,P_386123,1,0.25737351,1,0.25737351,P_386123,6,1,0.48411154,P_386123,1,0.48411154,1,0.47518297,P_386123,7,1,0.54447343,P_386123,1,0.55257528,1,0.53799195,P_386123,10,1,0.70894766,P_386123,1,0.73945097,1,0.70928214,P_386123
P_752462,W_10641,12,123;125;136;273;307;853;1309;1697;1920;2026;2557;2931,123,0.009353564456798188,P_296871,0,123,0.00935356,P_550968,123,0.00935356,123,0.00935356,P_155884,0,123,0.00935356,P_130017,123,0.00935356,123,0.00935356,P_130017,0,123,0.00935356,P_130017,123,0.00935356,123,0.00935356,P_130017,0,123,0.00935356,P_130017,123,0.00935356,123,0.00935356,P_345075,0,123,0.00935356,P_130017,123,0.00935356,123,0.00935356,P_345075,0,123,0.00935356,P_130017,123,0.00935356,123,0.00935356,P_345075,3,2,0.06109205,P_130017,1,0.1028087,2,0.05223241,P_345075,5,2,0.0551328,P_483652,3,0.03923405,2,0.04967358,P_345075
P_752466,W_10641,12,14;76;84;737;804;876;1709;1869;2018;2037;2729;4322,14,0.014708909686523212,P_496915,0,14,0.01470891,P_496915,14,0.01470891,14,0.01470891,P_550967,0,14,0.01470891,P_712991,14,0.01470891,14,0.01470891,P_712991,1,7,0.02066129,P_712991,7,0.02066129,5,0.0254232,P_712991,1,11,0.01633229,P_712991,11,0.01633229,8,0.0191732,P_712991,1,16,0.01396486,P_712991,17,0.01365849,11,0.01633229,P_712991,3,2,0.05326203,P_712991,2,0.05284019,1,0.09830785,P_10641,3,2,0.04978482,P_712991,3,0.03541217,1,0.09315176,P_10641,3,4,0.0263275,P_712991,6,0.01906101,1,0.08945313,P_10641
P_752502,W_64627,12,270;281;324;477;482;1208;2610;2630;3322;3634;3993;4605,270,0.005029331488580135,P_723482,0,270,0.00502933,P_463004,270,0.00502933,270,0.00502933,P_463004,0,270,0.00502933,P_298622,270,0.00502933,270,0.00502933,P_463004,0,270,0.00502933,P_40926,270,0.00502933,270,0.00502933,P_766814,0,270,0.00502933,P_40926,270,0.00502933,270,0.00502933,P_766814,0,270,0.00502933,P_40926,270,0.00502933,270,0.00502933,P_766814,0,270,0.00502933,P_474446,270,0.00502933,270,0.00502933,P_474446,0,270,0.00502933,P_327574,270,0.00502933,270,0.00502933,P_327574,5,14,0.01412266,P_327574,7,0.02046882,29,0.01006256,P_327574
P_752537,W_14620,12,13;349;458;501;546;694;1103;1373;1509;1629;2469;2657,13,0.012353215057865312,P_553456,0,13,0.01235322,P_137537,13,0.01235322,13,0.01235322,P_137537,0,13,0.01235322,P_456809,13,0.01235322,13,0.01235322,P_426130,1,1,0.08927629,P_778126,1,0.08927629,1,0.08927629,P_778126,1,1,0.08927629,P_778126,1,0.08927629,1,0.08927629,P_778126,1,1,0.08927629,P_778126,1,0.08927629,1,0.08927629,P_778126,1,1,0.08927629,P_778126,1,0.08927629,1,0.08927629,P_778126,1,1,0.08927629,P_778126,1,0.08927629,1,0.08927629,P_778126,3,1,0.09513119,P_778126,1,0.09579762,1,0.17491955,P_778126
P_752540,W_132541,12,76;124;213;246;1613;1703;1947;2020;2399;4044;4352;4855,76,0.00708615753377953,P_146873,0,76,0.00708616,P_444561,76,0.00708616,76,0.00708616,P_444561,0,76,0.00708616,P_444561,76,0.00708616,76,0.00708616,P_444561,0,76,0.00708616,P_545087,76,0.00708616,76,0.00708616,P_545087,0,76,0.00708616,P_545087,76,0.00708616,76,0.00708616,P_545087,0,76,0.00708616,P_545087,76,0.00708616,76,0.00708616,P_545087,1,14,0.01194205,P_545087,10,0.014323,7,0.01789443,P_545087,2,22,0.00933926,P_545087,19,0.00994229,10,0.01384247,P_198631,4,40,0.00966935,P_756521,55,0.00929579,17,0.02841545,P_198631
P_752603,W_3414,12,1;16;36;48;119;158;166;251;258;742;1138;2791,1,0.12566881387769546,P_3414,1,1,0.12566881,P_3414,1,0.12566881,1,0.12566881,P_3414,1,1,0.12566881,P_3414,1,0.12566881,1,0.12566881,P_3414,2,1,0.19858548,P_3414,1,0.19858548,1,0.19858548,P_3414,2,1,0.19858548,P_3414,1,0.19858548,1,0.19858548,P_3414,4,1,0.30506696,P_3414,1,0.30506696,1,0.30969659,P_3414,4,1,0.30136326,P_3414,1,0.29833296,1,0.30506696,P_3414,7,1,0.30332784,P_3414,1,0.30218866,1,0.31773553,P_3414,9,1,0.30857424,P_3414,1,0.30560939,1,0.32181014,P_3414
P_752747,W_52660,12,64;127;146;756;2412;3230;4066;4611;4854;6214;6343;14925,64,0.00588339470626207,P_695403,0,64,0.00588339,P_439245,64,0.00588339,64,0.00588339,P_439245,0,64,0.00588339,P_283261,64,0.00588339,64,0.00588339,P_439245,0,64,0.00588339,P_174140,64,0.00588339,64,0.00588339,P_424191,0,64,0.00588339,P_658281,64,0.00588339,64,0.00588339,P_424191,0,64,0.00588339,P_422793,64,0.00588339,64,0.00588339,P_571041,1,1,0.08791464,P_466353,1,0.08791464,1,0.08791464,P_466353,3,1,0.17480226,P_466353,1,0.17579907,1,0.18488998,P_48508,3,1,0.17164797,P_466353,1,0.1711995,1,0.1821122,P_48508
P_752802,W_43012,12,3;5;10;266;376;498;744;1323;1694;1946;5194;5636,3,0.0919892558960387,P_674690,2,2,0.10587814,P_674690,2,0.10587814,2,0.10587814,P_674690,3,3,0.08246545,P_646988,3,0.0864337,3,0.09476703,P_674690,3,4,0.05177413,P_94611,5,0.04760747,5,0.05653604,P_94611,3,8,0.0338874,P_94611,10,0.03147338,8,0.03666518,P_94611,3,15,0.02151475,P_94611,17,0.02049294,14,0.02451169,P_94611,3,27,0.01429881,P_94611,32,0.01361516,22,0.01684474,P_94611,3,44,0.01038431,P_94611,73,0.00948962,42,0.01144256,P_286660,6,11,0.02017928,P_94611,8,0.02346525,39,0.01457433,P_286660
P_752803,W_93655,12,35;110;139;231;351;2022;2585;2957;3783;3934;5975;6858,35,0.009732461499379017,P_641603,0,35,0.00973246,P_511521,35,0.00973246,35,0.00973246,P_511521,0,35,0.00973246,P_549402,35,0.00973246,35,0.00973246,P_511521,0,35,0.00973246,P_549402,35,0.00973246,35,0.00973246,P_511521,0,35,0.00973246,P_549402,35,0.00973246,35,0.00973246,P_433128,1,1,0.09068484,P_296827,1,0.09068484,2,0.04901818,P_433128,1,1,0.09068484,P_296827,1,0.09068484,2,0.04901818,P_433128,3,1,0.23320446,P_296827,1,0.2540378,1,0.14570446,P_577633,5,1,0.21047646,P_296827,2,0.15635458,2,0.10133817,P_673554
P_752813,W_150660,12,326;489;996;1022;1702;1892;3168;4020;4690;5484;7210;8588,326,0.0025881200452367204,P_79918,0,326,0.00258812,P_414687,326,0.00258812,326,0.00258812,P_414687,0,326,0.00258812,P_414687,326,0.00258812,326,0.00258812,P_414687,0,326,0.00258812,P_146419,326,0.00258812,326,0.00258812,P_146419,0,326,0.00258812,P_146419,326,0.00258812,326,0.00258812,P_146419,0,326,0.00258812,P_88511,326,0.00258812,326,0.00258812,P_206088,0,326,0.00258812,P_590320,326,0.00258812,326,0.00258812,P_590320,0,326,0.00258812,P_590320,326,0.00258812,326,0.00258812,P_590320,2,297,0.00267385,P_590320,272,0.00270061,295,0.00267287,P_473058
P_752816,W_64513,12,231;239;250;572;975;1201;1304;1434;1501;1755;1933;5820,231,0.006017304429724618,P_511626,0,231,0.0060173,P_155071,231,0.0060173,231,0.0060173,P_155071,0,231,0.0060173,P_155071,231,0.0060173,231,0.0060173,P_155071,0,231,0.0060173,P_155071,231,0.0060173,231,0.0060173,P_155071,0,231,0.0060173,P_155071,231,0.0060173,231,0.0060173,P_155071,0,231,0.0060173,P_176058,231,0.0060173,231,0.0060173,P_176058,0,231,0.0060173,P_176058,231,0.0060173,231,0.0060173,P_176058,0,231,0.0060173,P_176058,231,0.0060173,231,0.0060173,P_461754,3,54,0.00682226,P_437840,51,0.00692219,30,0.00853926,P_260536
P_752917,W_83881,12,141;531;763;1050;1126;1754;3725;4212;4774;4954;4970;4971,141,0.003230907647226895,P_750191,0,141,0.00323091,P_232311,141,0.00323091,141,0.00323091,P_232311,0,141,0.00323091,P_593629,141,0.00323091,141,0.00323091,P_593629,0,141,0.00323091,P_747049,141,0.00323091,141,0.00323091,P_593629,0,141,0.00323091,P_747049,141,0.00323091,141,0.00323091,P_593629,0,141,0.00323091,P_747049,141,0.00323091,141,0.00323091,P_245935,0,141,0.00323091,P_64371,141,0.00323091,141,0.00323091,P_64371,1,2,0.04430656,P_64371,2,0.04430656,1,0.08597322,P_129521,1,2,0.04430656,P_64371,4,0.02347322,1,0.08597322,P_129521
P_752921,W_83871,12,65;108;204;308;500;1042;1256;1681;3710;3713;4460;8369,65,0.008058821148239572,P_319806,0,65,0.00805882,P_63543,65,0.00805882,65,0.00805882,P_63543,0,65,0.00805882,P_63543,65,0.00805882,65,0.00805882,P_63543,0,65,0.00805882,P_97359,65,0.00805882,65,0.00805882,P_351459,0,65,0.00805882,P_97359,65,0.00805882,65,0.00805882,P_351459,0,65,0.00805882,P_97359,65,0.00805882,65,0.00805882,P_351459,1,1,0.0901101,P_87030,1,0.0901101,1,0.0901101,P_87030,2,1,0.0907314,P_87030,1,0.09081915,1,0.09033994,P_87030,5,1,0.26210406,P_83871,1,0.26730763,1,0.26884973,P_87030
P_753202,W_64652,12,4;156;776;842;848;1228;2153;2413;2764;3920;4422;6165,4,0.024918930282427004,P_393830,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,1,1,0.08741893,P_750191,1,0.08741893,1,0.08741893,P_750191,2,1,0.08749998,P_750191,1,0.08754103,1,0.08762282,P_750191,2,1,0.08688134,P_750191,1,0.08686496,1,0.08693741,P_750191
P_753203,W_64627,12,271;302;1629;1630;1792;1874;1883;1964;3135;4144;4354;4864,271,0.0032223582003257085,P_752917,0,271,0.00322236,P_373025,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_243672,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_243672,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_243672,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_747049,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_191123,271,0.00322236,271,0.00322236,P_160086,0,271,0.00322236,P_191123,271,0.00322236,271,0.00322236,P_795477,2,1,0.16902965,P_678631,1,0.16902965,1,0.16902965,P_678631
P_753204,W_122729,12,33;79;275;526;1081;1321;1894;1904;2640;3381;3434;7654,33,0.008527993957675542,P_307960,0,33,0.00852799,P_283618,33,0.00852799,33,0.00852799,P_283618,0,33,0.00852799,P_130017,33,0.00852799,33,0.00852799,P_283618,0,33,0.00852799,P_130017,33,0.00852799,33,0.00852799,P_416456,0,33,0.00852799,P_641817,33,0.00852799,33,0.00852799,P_416456,1,1,0.08933607,P_416136,1,0.08933607,1,0.08933607,P_416136,2,1,0.1705597,P_416136,1,0.1705597,1,0.1705597,P_416136,2,1,0.1705597,P_416136,1,0.1705597,1,0.1705597,P_416136,3,1,0.25298395,P_416136,1,0.23215061,1,0.25298395,P_416136
P_753206,W_64648,12,21;399;425;884;954;1033;1466;1800;3013;3907;6194;6319,21,0.007808796532322043,P_129553,0,21,0.0078088,P_125333,21,0.0078088,21,0.0078088,P_125333,0,21,0.0078088,P_125333,21,0.0078088,21,0.0078088,P_125333,0,21,0.0078088,P_406333,21,0.0078088,21,0.0078088,P_406333,1,3,0.03161832,P_406333,3,0.03161832,1,0.08717388,P_247196,1,4,0.02467388,P_208136,4,0.02467388,1,0.08717388,P_247196,1,6,0.01772943,P_208136,7,0.0157453,1,0.08717388,P_247196,1,13,0.0102508,P_768496,15,0.0093961,1,0.08717388,P_247196,3,1,0.18200126,P_69078,1,0.1778346,1,0.2528346,P_69078
P_753207,W_64651,12,52;70;71;93;212;225;229;310;617;1072;1256;8417,52,0.022815908094748417,P_664253,0,52,0.02281591,P_53985,52,0.02281591,52,0.02281591,P_53985,0,52,0.02281591,P_53985,52,0.02281591,52,0.02281591,P_53985,0,52,0.02281591,P_53985,52,0.02281591,52,0.02281591,P_53985,0,52,0.02281591,P_53985,52,0.02281591,52,0.02281591,P_53985,0,52,0.02281591,P_53985,52,0.02281591,52,0.02281591,P_53985,4,44,0.02310994,P_53985,37,0.02358718,33,0.02387887,P_53985,4,78,0.01786287,P_53985,73,0.01786138,60,0.01824363,P_53985,8,94,0.012218,P_53985,92,0.01195534,72,0.01320071,P_416537
P_753210,W_122729,12,6;7;18;31;59;66;73;89;523;861;2426;3142,6,0.09555741942683456,P_113534,0,6,0.09555742,P_505675,6,0.09555742,6,0.09555742,P_156258,2,1,0.1967479,P_198104,1,0.1967479,1,0.22452567,P_198104,3,1,0.18820089,P_198104,1,0.18147012,1,0.23563678,P_198104,3,1,0.17534267,P_198104,1,0.17070623,1,0.23336406,P_198104,4,1,0.16232135,P_198104,1,0.15645461,1,0.22592576,P_198104,8,1,0.3713162,P_198104,1,0.36467209,1,0.52020562,P_198104,8,1,0.34460186,P_198104,1,0.32722691,1,0.50708439,P_198104,8,1,0.30196404,P_198104,1,0.26409271,1,0.50428248,P_198104
P_753222,W_122729,12,4;10;11;12;14;17;129;204;337;471;4823;6671,4,0.15930342622409568,P_437805,1,1,0.22180343,P_198104,1,0.22180343,1,0.22180343,P_198104,2,1,0.28847009,P_416140,1,0.28847009,1,0.28847009,P_416140,6,1,0.51212471,P_416140,1,0.51212471,1,0.51212471,P_416140,6,1,0.51212471,P_416140,1,0.51212471,1,0.51212471,P_416140,6,1,0.51212471,P_416140,1,0.51212471,1,0.51212471,P_416140,6,1,0.50021994,P_416140,1,0.50021994,1,0.51212471,P_416140,7,1,0.58051941,P_416140,1,0.57241756,1,0.59093608,P_416140,10,1,0.74908724,P_416140,1,0.73552515,1,0.77484977,P_416140
P_75350,W_5396,12,3857;5174;8154;8443;9563;9796;9944;10531;11838;12345;12697;12909,3857,0.0006210571438289137,P_361930,0,3857,0.00062106,P_105418,3857,0.00062106,3857,0.00062106,P_105418,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530,0,3857,0.00062106,P_67530,3857,0.00062106,3857,0.00062106,P_67530
P_753505,W_132426,12,408;484;579;1268;1575;3294;4274;4469;4580;4874;5147;6585,408,0.002609950724785351,P_248629,0,408,0.00260995,P_248629,408,0.00260995,408,0.00260995,P_248629,0,408,0.00260995,P_248629,408,0.00260995,408,0.00260995,P_738436,0,408,0.00260995,P_400380,408,0.00260995,408,0.00260995,P_738436,0,408,0.00260995,P_400380,408,0.00260995,408,0.00260995,P_738436,0,408,0.00260995,P_400380,408,0.00260995,408,0.00260995,P_738436,0,408,0.00260995,P_400380,408,0.00260995,408,0.00260995,P_738436,0,408,0.00260995,P_400380,408,0.00260995,408,0.00260995,P_738436,2,1,0.08597948,P_747085,1,0.08601426,1,0.08681918,P_747085
P_753510,W_9131,12,3;147;222;810;829;964;1230;1548;1794;1898;5386;5632,3,0.03358028714754027,P_517839,1,1,0.08913584,P_476381,1,0.08913584,1,0.08913584,P_476381,1,1,0.08913584,P_476381,1,0.08913584,1,0.08913584,P_476381,1,1,0.08913584,P_476381,1,0.08913584,1,0.08913584,P_476381,1,1,0.08913584,P_476381,2,0.04746918,1,0.08913584,P_476381,1,1,0.08913584,P_476381,4,0.02663584,1,0.08913584,P_476381,1,3,0.03358029,P_590424,6,0.0196914,2,0.04746918,P_80605,2,5,0.02218141,P_551104,11,0.0130905,5,0.02220344,P_80605,3,10,0.01366049,P_551104,33,0.007869,5,0.0217757,P_80605
P_753526,W_9276,12,411;4580;4588;6776;6949;7016;10494;10742;11293;11464;13054;14485,411,0.0008700683752426356,P_226042,0,411,0.00087007,P_114587,411,0.00087007,411,0.00087007,P_662126,0,411,0.00087007,P_114587,411,0.00087007,411,0.00087007,P_484639,0,411,0.00087007,P_114587,411,0.00087007,411,0.00087007,P_392283,0,411,0.00087007,P_1453,411,0.00087007,411,0.00087007,P_392283,0,411,0.00087007,P_188810,411,0.00087007,411,0.00087007,P_392283,0,411,0.00087007,P_188810,411,0.00087007,411,0.00087007,P_392283,0,411,0.00087007,P_188521,411,0.00087007,411,0.00087007,P_320214,1,128,0.00131835,P_449521,107,0.00144613,80,0.00170898,P_23941
P_753536,W_20960,12,178;487;491;2712;4006;4307;5039;5064;5606;8444;8835;9795,178,0.0023483058632682635,P_25680,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_25680,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_25680,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_7281,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_21385,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_21385,0,178,0.00234831,P_25680,178,0.00234831,178,0.00234831,P_741951,1,59,0.00329257,P_25680,49,0.00358082,97,0.00273925,P_741951,3,109,0.00316672,P_25680,110,0.00334704,206,0.00273148,P_741951
P_753543,W_20960,12,35;38;233;369;457;1081;1334;1898;1965;2055;2568;5414,35,0.012234885397530657,P_6553,0,35,0.01223489,P_6553,35,0.01223489,35,0.01223489,P_771289,0,35,0.01223489,P_22557,35,0.01223489,35,0.01223489,P_22557,0,35,0.01223489,P_22557,35,0.01223489,35,0.01223489,P_128187,0,35,0.01223489,P_22557,35,0.01223489,35,0.01223489,P_128187,2,5,0.02971039,P_22557,4,0.03507323,1,0.11261083,P_417034,2,4,0.03120326,P_22557,4,0.03106321,1,0.10731982,P_417034,2,4,0.02922528,P_22557,4,0.02878886,1,0.10731982,P_417034,5,6,0.02415705,P_22557,8,0.02110428,1,0.10578667,P_417034
P_753768,W_114712,12,2;47;923;956;1503;1938;1994;2122;2537;3492;4960;5648,2,0.04787036259512865,P_25468,1,2,0.04787036,P_25468,2,0.04787036,2,0.04787036,P_25468,1,4,0.02703703,P_25468,5,0.02287036,3,0.03398147,P_38219,1,6,0.02009258,P_38219,7,0.01810846,4,0.02703703,P_38219,1,6,0.02009258,P_25468,7,0.01810846,4,0.02703703,P_38219,2,7,0.03308088,P_25468,7,0.02971387,3,0.06376871,P_38219,2,11,0.02412224,P_38219,13,0.01783978,3,0.04895389,P_38219,2,13,0.02097261,P_38219,18,0.01303435,2,0.05947578,P_38219,2,24,0.01150616,P_652909,43,0.00701104,4,0.03073731,P_548377
P_753847,W_62475,12,172;491;2355;3537;4538;5392;8149;8334;10624;11535;12288;13283,172,0.0016531841142665453,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,0,172,0.00165318,P_19419,172,0.00165318,172,0.00165318,P_19419,1,10,0.00950202,P_19419,4,0.02200202,6,0.01505758,P_19419,2,16,0.01298202,P_19419,11,0.02030976,10,0.01278577,P_19419
P_753876,W_64651,12,12;80;706;854;1202;1389;1663;1914;2436;3952;6621;7894,12,0.011961775895992089,P_663939,0,12,0.01196178,P_141991,12,0.01196178,12,0.01196178,P_141991,0,12,0.01196178,P_552639,12,0.01196178,12,0.01196178,P_141991,1,8,0.015434,P_64398,8,0.015434,1,0.08835066,P_406073,1,10,0.01335066,P_64398,12,0.01196178,1,0.08835066,P_406073,1,12,0.01196178,P_611626,15,0.01057289,1,0.08835066,P_406073,2,25,0.00802172,P_552238,36,0.0070032,2,0.04637371,P_552238,2,53,0.00538352,P_552238,71,0.0049849,7,0.01571136,P_682680,2,98,0.00414276,P_552238,156,0.00382055,16,0.00849544,P_749762
P_753881,W_69073,12,61;77;114;178;187;376;683;855;1478;4659;4940;6178,61,0.013821749999925607,P_47093,0,61,0.01382175,P_784915,61,0.01382175,61,0.01382175,P_784915,0,61,0.01382175,P_784915,61,0.01382175,61,0.01382175,P_784915,0,61,0.01382175,P_29115,61,0.01382175,61,0.01382175,P_29115,0,61,0.01382175,P_428481,61,0.01382175,61,0.01382175,P_29115,0,61,0.01382175,P_428481,61,0.01382175,61,0.01382175,P_29115,2,55,0.01397078,P_428481,50,0.01415078,13,0.02860615,P_29115,5,14,0.01851925,P_428481,9,0.02225076,23,0.0354906,P_29115,6,27,0.0123756,P_857,34,0.01150118,43,0.02868221,P_857
P_753882,W_78838,12,1;2;43;131;143;407;725;890;1042;1190;2248;2735,1,0.1829145152991836,P_283261,2,1,0.18291452,P_283261,1,0.18291452,1,0.18291452,P_283261,2,1,0.15513674,P_283261,1,0.15513674,1,0.18291452,P_283261,2,1,0.15513674,P_283261,1,0.15513674,1,0.18291452,P_283261,2,1,0.15513674,P_283261,1,0.15513674,1,0.18291452,P_283261,3,1,0.19098945,P_283261,1,0.19098945,1,0.23960056,P_283261,3,1,0.18503707,P_283261,1,0.18503707,1,0.23960056,P_283261,5,1,0.27020671,P_283261,1,0.22952861,1,0.34452785,P_64631,6,1,0.22583757,P_283261,1,0.2051942,1,0.34264264,P_64631
