subset,role,wid,pid,raw_frames,silent_fraction,n_nonfinite
coveranalysis,train,W_186097,P_697375,16285,0.028,0
coveranalysis,train,W_186097,P_697378,16357,0.0,0
coveranalysis,train,W_69745,P_69747,12458,0.01284,0
coveranalysis,train,W_69745,P_69748,14887,0.0002,0
coveranalysis,train,W_185991,P_697481,22476,0.00685,0
coveranalysis,train,W_185991,P_697482,25175,0.00699,0
coveranalysis,train,W_185668,P_697485,13687,0.00745,0
coveranalysis,train,W_185668,P_697487,16190,0.00056,0
coveranalysis,train,W_186156,P_697642,23227,0.00086,0
coveranalysis,train,W_186156,P_697643,19285,0.0,0
coveranalysis,train,W_186226,P_697961,12063,0.03846,0
coveranalysis,train,W_7626,P_698040,36181,0.006,0
coveranalysis,train,W_69816,P_69816,33697,0.01211,0
coveranalysis,train,W_69816,P_69817,22057,9e-05,0
coveranalysis,train,W_165821,P_698327,16902,0.0003,0
coveranalysis,train,W_186301,P_698339,23081,0.00022,0
coveranalysis,train,W_186301,P_698341,22342,0.00027,0
coveranalysis,train,W_182692,P_698636,16600,0.01404,0
coveranalysis,train,W_69866,P_69866,13445,0.01309,0
coveranalysis,train,W_185933,P_698680,18462,0.0,0
coveranalysis,train,W_185921,P_698683,14585,0.0,0
coveranalysis,train,W_186342,P_698685,13786,0.00044,0
coveranalysis,train,W_186342,P_698689,13808,0.03404,0
coveranalysis,train,W_135180,P_698867,18591,0.00011,0
coveranalysis,train,W_186407,P_698896,18834,0.0,0
coveranalysis,train,W_186407,P_698897,10352,0.00068,0
coveranalysis,train,W_186412,P_698906,19592,0.0,0
coveranalysis,train,W_186412,P_698907,19277,0.00026,0
coveranalysis,train,W_186428,P_698940,16028,0.0,0
coveranalysis,train,W_6990,P_6990,15613,0.00538,0
coveranalysis,train,W_130929,P_699130,16338,0.0,0
coveranalysis,train,W_186503,P_699342,17534,0.00091,0
coveranalysis,train,W_186503,P_699343,15017,0.0,0
coveranalysis,train,W_186534,P_699460,24394,0.02201,0
coveranalysis,train,W_186534,P_699461,21589,0.00014,0
coveranalysis,train,W_69188,P_699544,22238,0.00013,0
coveranalysis,train,W_184408,P_699568,18498,0.00254,0
coveranalysis,train,W_121682,P_699580,16945,0.0,0
coveranalysis,train,W_149712,P_699806,13441,0.01176,0
coveranalysis,train,W_186608,P_699836,20016,0.01649,0
coveranalysis,train,W_186608,P_699837,23031,0.02527,0
coveranalysis,train,W_131899,P_699839,26649,0.00878,0
coveranalysis,train,W_101988,P_699862,11989,0.00876,0
coveranalysis,train,W_186646,P_699961,19269,0.01645,0
coveranalysis,train,W_186646,P_699962,22291,0.01261,0
coveranalysis,train,W_186654,P_700010,20528,0.04185,0
coveranalysis,train,W_186654,P_700011,20790,0.00014,0
coveranalysis,train,W_186667,P_700056,19219,0.01322,0
coveranalysis,train,W_186667,P_700057,37133,0.01866,0
coveranalysis,train,W_186668,P_700060,19343,0.01737,0
coveranalysis,train,W_186668,P_700061,14962,0.0002,0
coveranalysis,train,W_186671,P_700073,21490,0.0148,0
coveranalysis,train,W_186671,P_700074,31459,0.02038,0
coveranalysis,train,W_184972,P_700121,18353,0.00229,0
coveranalysis,train,W_85193,P_700138,18873,0.0,0
coveranalysis,train,W_41865,P_700140,16411,0.00768,0
coveranalysis,train,W_70028,P_70028,14299,0.00035,0
coveranalysis,train,W_186744,P_700511,14409,0.00146,0
coveranalysis,train,W_186744,P_700512,16429,0.0,0
coveranalysis,train,W_70071,P_70071,13337,0.0168,0
coveranalysis,train,W_186822,P_701023,15348,0.00241,0
coveranalysis,train,W_186822,P_701025,14089,0.00539,0
coveranalysis,train,W_140417,P_701210,15608,0.0,0
coveranalysis,train,W_20356,P_701440,23497,0.00809,0
coveranalysis,train,W_186917,P_701608,20078,0.00483,0
coveranalysis,train,W_186917,P_701609,19034,0.00016,0
coveranalysis,train,W_119832,P_701671,11141,0.00045,0
coveranalysis,train,W_70160,P_70177,12205,0.00787,0
coveranalysis,train,W_177614,P_701812,22090,9e-05,0
coveranalysis,train,W_107130,P_701987,26181,0.0,0
coveranalysis,train,W_179054,P_702499,15591,0.0,0
coveranalysis,train,W_187119,P_702580,16493,0.00534,0
coveranalysis,train,W_187119,P_702583,16093,0.00435,0
coveranalysis,train,W_187141,P_702623,22125,0.0,0
coveranalysis,train,W_148698,P_702717,13789,0.04177,0
coveranalysis,train,W_185744,P_702725,33841,0.00402,0
coveranalysis,train,W_185744,P_702726,17646,0.03485,0
coveranalysis,train,W_139259,P_702824,14650,0.0015,0
coveranalysis,train,W_119750,P_702838,14274,0.01457,0
coveranalysis,train,W_187189,P_702864,20137,0.0,0
coveranalysis,train,W_187189,P_702872,38271,0.00055,0
coveranalysis,train,W_133188,P_702892,20255,0.0,0
coveranalysis,train,W_139345,P_702903,12885,0.01599,0
coveranalysis,train,W_147614,P_702953,18853,0.00191,0
coveranalysis,train,W_187215,P_703010,20900,0.059,0
coveranalysis,train,W_187219,P_703029,20103,0.00353,0
coveranalysis,train,W_187219,P_703030,25811,0.01038,0
coveranalysis,train,W_70036,P_703036,18428,0.01954,0
coveranalysis,train,W_70311,P_70311,22926,0.01156,0
coveranalysis,train,W_15238,P_703122,26890,0.00298,0
coveranalysis,train,W_139346,P_703126,34417,0.0,0
coveranalysis,train,W_70331,P_70331,15549,0.02077,0
coveranalysis,train,W_67757,P_70334,19582,0.0022,0
coveranalysis,train,W_187303,P_703388,23413,0.00581,0
coveranalysis,train,W_187303,P_703401,27380,0.0,0
coveranalysis,train,W_118055,P_703516,12453,0.00289,0
coveranalysis,train,W_187355,P_703627,21263,0.0,0
coveranalysis,train,W_187355,P_703628,20582,0.00015,0
coveranalysis,train,W_187392,P_703712,27002,0.00704,0
coveranalysis,train,W_187392,P_703713,25538,0.00646,0
coveranalysis,train,W_187396,P_703721,12134,0.0014,0
coveranalysis,train,W_187396,P_703722,13098,0.01275,0
coveranalysis,train,W_187397,P_703723,19011,0.00731,0
coveranalysis,train,W_187397,P_703724,18814,0.00893,0
coveranalysis,train,W_63049,P_703782,29034,0.04281,0
coveranalysis,train,W_70385,P_70385,19586,0.0001,0
coveranalysis,train,W_30832,P_703900,22099,0.00086,0
coveranalysis,train,W_187436,P_703932,21175,0.00321,0
coveranalysis,train,W_187474,P_704073,22042,0.00259,0
coveranalysis,train,W_187474,P_704074,19441,0.00015,0
coveranalysis,train,W_24655,P_704237,21197,0.0,0
coveranalysis,train,W_187548,P_704582,13689,0.00964,0
coveranalysis,train,W_187548,P_704583,14623,0.01163,0
coveranalysis,train,W_127582,P_704755,27278,0.00818,0
coveranalysis,train,W_4361,P_704789,10677,0.0,0
coveranalysis,train,W_99942,P_704830,18045,0.0077,0
coveranalysis,train,W_131391,P_704843,15517,0.01521,0
coveranalysis,train,W_187633,P_704939,18437,0.0109,0
coveranalysis,train,W_187633,P_704941,21439,0.0,0
coveranalysis,train,W_185711,P_704988,14602,0.00486,0
coveranalysis,train,W_185711,P_704989,16196,0.0,0
coveranalysis,train,W_149327,P_705048,20883,0.03012,0
coveranalysis,train,W_117500,P_705111,28518,0.00098,0
coveranalysis,train,W_70512,P_70512,17715,0.03918,0
coveranalysis,train,W_187683,P_705186,24624,0.00731,0
coveranalysis,train,W_187683,P_705199,14247,0.0,0
coveranalysis,train,W_179054,P_705226,14996,0.05581,0
coveranalysis,train,W_42215,P_705365,16505,0.01503,0
coveranalysis,train,W_93937,P_705466,20847,0.00638,0
coveranalysis,train,W_187801,P_705609,23770,0.00416,0
coveranalysis,train,W_187801,P_705610,21109,0.00772,0
coveranalysis,train,W_187804,P_705611,21551,0.0051,0
coveranalysis,train,W_187804,P_705612,22293,0.00018,0
coveranalysis,train,W_56280,P_705881,20509,0.02116,0
coveranalysis,train,W_49526,P_70610,16530,0.0,0
coveranalysis,train,W_187933,P_706331,20485,0.00722,0
coveranalysis,train,W_187933,P_706332,13422,0.00075,0
coveranalysis,train,W_185781,P_706443,27473,0.0004,0
coveranalysis,train,W_185781,P_706444,22862,0.00066,0
coveranalysis,train,W_187946,P_706445,20317,0.01506,0
coveranalysis,train,W_187946,P_706447,23728,0.0,0
coveranalysis,train,W_76558,P_706569,29523,0.00379,0
coveranalysis,train,W_187984,P_706594,16371,0.00061,0
coveranalysis,train,W_187986,P_706609,16377,0.01056,0
coveranalysis,train,W_187986,P_706674,19977,0.00991,0
coveranalysis,train,W_120323,P_706747,19517,0.00051,0
coveranalysis,train,W_188023,P_706868,17584,0.00813,0
coveranalysis,train,W_188023,P_706869,18172,0.0066,0
coveranalysis,train,W_187984,P_706882,16459,0.01458,0
coveranalysis,train,W_188025,P_706891,21335,0.03192,0
coveranalysis,train,W_188025,P_706892,22875,0.00013,0
coveranalysis,train,W_188079,P_707123,18718,0.00358,0
coveranalysis,train,W_188079,P_707124,20227,0.00035,0
coveranalysis,train,W_188083,P_707133,18949,0.02491,0
coveranalysis,train,W_188083,P_707134,17812,0.01173,0
coveranalysis,train,W_185751,P_707180,18862,0.00064,0
coveranalysis,train,W_185751,P_707182,18538,0.00022,0
coveranalysis,train,W_153826,P_707193,15018,0.02697,0
coveranalysis,train,W_19937,P_707250,15680,0.0,0
coveranalysis,train,W_187619,P_707373,12290,0.00171,0
coveranalysis,train,W_187619,P_707374,13873,0.00418,0
coveranalysis,train,W_1258,P_707382,21383,0.00028,0
coveranalysis,train,W_117831,P_707394,24475,0.00131,0
coveranalysis,train,W_188167,P_707438,22311,0.0,0
coveranalysis,train,W_188167,P_707440,31415,0.0006,0
coveranalysis,train,W_59363,P_70753,14431,0.03721,0
coveranalysis,train,W_188187,P_707546,18405,0.01739,0
coveranalysis,train,W_188187,P_707547,17965,0.00017,0
coveranalysis,train,W_64443,P_707553,19114,0.00016,0
coveranalysis,train,W_39354,P_707559,19669,0.04545,0
coveranalysis,train,W_65523,P_707582,22580,0.00013,0
coveranalysis,train,W_188205,P_707669,21489,0.0,0
coveranalysis,train,W_188205,P_707670,13441,0.03169,0
coveranalysis,train,W_188241,P_707795,33161,0.02385,0
coveranalysis,train,W_188241,P_707796,33593,0.00125,0
coveranalysis,train,W_188242,P_707797,14970,0.0,0
coveranalysis,train,W_188242,P_707800,13432,0.00499,0
coveranalysis,train,W_70796,P_70796,23578,0.00119,0
coveranalysis,train,W_115958,P_708012,23436,0.00077,0
coveranalysis,train,W_39354,P_708014,11076,0.00054,0
coveranalysis,train,W_188275,P_708036,20509,0.04149,0
coveranalysis,train,W_70806,P_70807,17233,0.0,0
coveranalysis,train,W_188317,P_708200,14813,0.00014,0
coveranalysis,train,W_188317,P_708201,14362,0.00272,0
coveranalysis,train,W_188319,P_708204,19011,0.00263,0
coveranalysis,train,W_188319,P_708205,19422,0.01045,0
coveranalysis,train,W_120444,P_708262,23379,0.06664,0
coveranalysis,train,W_182554,P_708322,21213,0.00768,0
coveranalysis,train,W_156523,P_708496,25460,0.00039,0
coveranalysis,train,W_8326,P_708587,14109,0.01212,0
coveranalysis,train,W_188404,P_708611,18038,0.02766,0
coveranalysis,train,W_188404,P_708612,14290,0.01295,0
coveranalysis,train,W_145326,P_708658,25133,0.00183,0
coveranalysis,train,W_188450,P_708854,18107,0.00243,0
coveranalysis,train,W_188447,P_708857,25054,0.00375,0
coveranalysis,train,W_188447,P_708866,24491,0.00024,0
coveranalysis,train,W_188450,P_708870,23314,0.0,0
coveranalysis,train,W_176004,P_708882,16558,0.00586,0
coveranalysis,train,W_157322,P_708904,11103,0.00567,0
coveranalysis,train,W_27551,P_708921,40594,0.00926,0
coveranalysis,train,W_188478,P_709097,24702,0.00733,0
coveranalysis,train,W_188478,P_709098,29131,0.00031,0
coveranalysis,train,W_114578,P_709171,19968,0.01733,0
coveranalysis,train,W_116231,P_709173,17525,0.02693,0
coveranalysis,train,W_112081,P_709210,23665,0.00013,0
coveranalysis,train,W_154910,P_709291,18324,0.01332,0
coveranalysis,train,W_133834,P_709316,11129,0.0,0
coveranalysis,train,W_149444,P_709341,40471,0.00025,0
coveranalysis,train,W_114738,P_709451,18410,0.01054,0
coveranalysis,train,W_62162,P_709765,11657,0.0,0
coveranalysis,train,W_188681,P_710536,22314,0.00515,0
coveranalysis,train,W_188681,P_710539,17880,0.00481,0
coveranalysis,train,W_184045,P_710581,17620,0.01385,0
coveranalysis,train,W_162380,P_710613,16506,0.0046,0
coveranalysis,train,W_5680,P_71063,26197,0.01966,0
coveranalysis,train,W_69232,P_710710,20214,0.0002,0
coveranalysis,train,W_113230,P_710717,12305,0.0,0
coveranalysis,train,W_162630,P_710791,19602,0.01806,0
coveranalysis,train,W_159301,P_710802,19471,0.01104,0
coveranalysis,train,W_188716,P_710810,19865,0.00342,0
coveranalysis,train,W_188716,P_710811,19885,0.0091,0
coveranalysis,train,W_71095,P_71095,20388,0.00211,0
coveranalysis,train,W_71100,P_71100,12044,0.00108,0
coveranalysis,train,W_96888,P_711013,16039,0.00069,0
coveranalysis,train,W_118498,P_711509,20936,0.00659,0
coveranalysis,train,W_71153,P_71153,14070,0.04094,0
coveranalysis,train,W_188846,P_711784,18786,0.00953,0
coveranalysis,train,W_188846,P_711785,25354,0.01006,0
coveranalysis,train,W_188899,P_711832,16895,0.00166,0
coveranalysis,train,W_188899,P_711833,27719,0.0,0
coveranalysis,train,W_188911,P_711956,19688,0.01346,0
coveranalysis,train,W_188911,P_711957,32097,0.0,0
coveranalysis,train,W_132897,P_712127,20067,0.00468,0
coveranalysis,train,W_188957,P_712150,11297,0.00628,0
coveranalysis,train,W_188957,P_712151,12405,0.00435,0
coveranalysis,train,W_8227,P_712235,29849,7e-05,0
coveranalysis,train,W_188969,P_712278,21363,0.008,0
coveranalysis,train,W_188969,P_712279,20137,0.00497,0
coveranalysis,train,W_117193,P_712311,17122,0.00012,0
coveranalysis,train,W_188975,P_712325,16076,0.00174,0
coveranalysis,train,W_188984,P_712360,18953,0.03704,0
coveranalysis,train,W_188984,P_712361,16807,0.00595,0
coveranalysis,train,W_124379,P_712414,15351,0.00143,0
coveranalysis,train,W_142382,P_712465,21821,0.0,0
coveranalysis,train,W_137412,P_712553,21086,0.00076,0
coveranalysis,train,W_189065,P_713030,21075,0.00066,0
coveranalysis,train,W_189065,P_713031,33326,0.0,0
coveranalysis,train,W_6187,P_713215,29747,0.0,0
coveranalysis,train,W_115729,P_713222,25815,0.0,0
coveranalysis,train,W_68814,P_713242,21423,0.0,0
coveranalysis,train,W_71333,P_71333,27150,0.00055,0
coveranalysis,train,W_168947,P_713332,20207,0.00663,0
coveranalysis,train,W_90963,P_713373,15714,0.0063,0
coveranalysis,train,W_71338,P_71338,25526,0.0002,0
coveranalysis,train,W_189112,P_713417,20573,0.00301,0
coveranalysis,train,W_189112,P_713418,25431,0.00672,0
coveranalysis,train,W_19954,P_713447,27303,7e-05,0
coveranalysis,train,W_189124,P_713563,17077,0.00615,0
coveranalysis,train,W_189124,P_713564,17233,0.0,0
coveranalysis,train,W_189143,P_713686,17540,0.00029,0
coveranalysis,train,W_189143,P_713689,29277,0.0,0
coveranalysis,train,W_188975,P_713770,11075,0.00099,0
coveranalysis,train,W_144743,P_713804,28537,0.0,0
coveranalysis,train,W_189158,P_713821,24044,0.02196,0
coveranalysis,train,W_189158,P_713822,10965,0.01933,0
coveranalysis,train,W_189160,P_713837,17002,0.00412,0
coveranalysis,train,W_189160,P_713838,14907,0.00678,0
coveranalysis,train,W_189164,P_713857,11951,0.00368,0
coveranalysis,train,W_189164,P_713858,12367,0.00849,0
coveranalysis,train,W_188882,P_714004,14278,0.04335,0
coveranalysis,train,W_188882,P_714054,20039,5e-05,0
coveranalysis,train,W_168261,P_714083,23549,0.00713,0
coveranalysis,train,W_189201,P_714085,18482,0.00065,0
coveranalysis,train,W_189201,P_714086,17749,0.00569,0
coveranalysis,train,W_164443,P_714184,15557,0.02905,0
coveranalysis,train,W_189238,P_714204,27651,0.00213,0
coveranalysis,train,W_189238,P_714205,18007,0.00666,0
coveranalysis,train,W_189243,P_714214,28683,0.00495,0
coveranalysis,train,W_189243,P_714215,19154,0.00799,0
coveranalysis,train,W_189246,P_714232,19549,0.00813,0
coveranalysis,train,W_189246,P_714233,19529,0.0043,0
coveranalysis,train,W_35892,P_714286,20186,0.01343,0
coveranalysis,train,W_165838,P_714341,25157,0.03271,0
coveranalysis,train,W_100383,P_714345,12088,0.01373,0
coveranalysis,train,W_189294,P_714504,21501,0.00288,0
coveranalysis,train,W_189294,P_714505,20161,0.00432,0
coveranalysis,train,W_56016,P_714536,13847,0.00188,0
coveranalysis,train,W_52936,P_714597,13890,0.00029,0
coveranalysis,train,W_150933,P_714614,13723,0.04299,0
coveranalysis,train,W_138282,P_714698,18425,0.00488,0
coveranalysis,train,W_172249,P_714786,14542,7e-05,0
coveranalysis,train,W_189341,P_714791,19172,0.02639,0
coveranalysis,train,W_189341,P_714792,13873,0.00058,0
coveranalysis,train,W_171833,P_714819,19874,0.0,0
coveranalysis,train,W_136325,P_714845,25541,0.00607,0
coveranalysis,train,W_56016,P_714898,13636,0.01679,0
coveranalysis,train,W_120447,P_71496,20261,0.02976,0
coveranalysis,train,W_189465,P_715204,24902,0.04819,0
coveranalysis,train,W_189465,P_715205,23621,4e-05,0
coveranalysis,train,W_189471,P_715217,16886,0.00018,0
coveranalysis,train,W_133770,P_715224,16275,6e-05,0
coveranalysis,train,W_189471,P_715225,15518,0.00683,0
coveranalysis,train,W_189480,P_715238,22934,0.00711,0
coveranalysis,train,W_189480,P_715239,30315,0.00079,0
coveranalysis,train,W_152337,P_715253,12956,0.01474,0
coveranalysis,train,W_82414,P_715272,19429,0.00319,0
coveranalysis,train,W_4521,P_715315,23043,0.00638,0
coveranalysis,train,W_124072,P_715318,21478,0.0,0
coveranalysis,train,W_189506,P_715370,11502,0.01148,0
coveranalysis,train,W_166709,P_715422,20721,0.00753,0
coveranalysis,train,W_189522,P_715462,30706,0.00889,0
coveranalysis,train,W_189522,P_715463,28386,0.0,0
coveranalysis,train,W_113786,P_715571,20789,0.00149,0
coveranalysis,train,W_119611,P_715574,22899,0.00301,0
coveranalysis,train,W_178941,P_715600,27686,0.00058,0
coveranalysis,train,W_158344,P_715638,13645,0.00066,0
coveranalysis,train,W_27730,P_715785,17932,0.00067,0
coveranalysis,train,W_38134,P_715833,14717,0.01563,0
coveranalysis,train,W_172656,P_715835,21827,0.0,0
coveranalysis,train,W_109485,P_715985,22457,0.00018,0
coveranalysis,train,W_96235,P_716047,10946,0.01708,0
coveranalysis,train,W_189649,P_716053,23817,0.00327,0
coveranalysis,train,W_171777,P_716061,19070,0.00482,0
coveranalysis,train,W_168042,P_716129,19135,0.0001,0
coveranalysis,train,W_164931,P_716198,25099,0.01773,0
coveranalysis,train,W_189674,P_716210,20064,0.0,0
coveranalysis,train,W_189674,P_716211,20993,0.0091,0
coveranalysis,train,W_121824,P_716254,25055,0.00399,0
coveranalysis,train,W_139380,P_716282,16197,0.005,0
coveranalysis,train,W_183875,P_716483,17633,0.00011,0
coveranalysis,train,W_57106,P_716512,25057,0.0196,0
coveranalysis,train,W_57113,P_716516,13099,0.03038,0
coveranalysis,train,W_69581,P_716648,12509,0.01335,0
coveranalysis,train,W_129268,P_716738,18277,0.0133,0
coveranalysis,train,W_61555,P_716843,13715,0.00656,0
coveranalysis,train,W_189759,P_716848,23435,0.00307,0
coveranalysis,train,W_189758,P_716860,15565,0.03881,0
coveranalysis,train,W_189758,P_716879,19469,0.00729,0
coveranalysis,train,W_61555,P_716882,19831,0.00464,0
coveranalysis,train,W_101035,P_716905,18661,0.00932,0
coveranalysis,train,W_53325,P_716923,15564,0.0,0
coveranalysis,train,W_158897,P_716983,18899,0.00101,0
coveranalysis,train,W_151864,P_717078,12906,0.02658,0
coveranalysis,train,W_132286,P_717113,37374,0.0,0
coveranalysis,train,W_23644,P_717123,23207,0.00073,0
coveranalysis,train,W_189835,P_717137,31809,0.0,0
coveranalysis,train,W_95295,P_717148,15577,0.00045,0
coveranalysis,train,W_10502,P_717156,32030,0.00528,0
coveranalysis,train,W_189851,P_717196,32996,0.00058,0
coveranalysis,train,W_189851,P_717198,21725,0.01358,0
coveranalysis,train,W_120755,P_717267,23418,0.00807,0
coveranalysis,train,W_40213,P_717277,20591,0.00709,0
coveranalysis,train,W_171777,P_717279,18011,0.01133,0
coveranalysis,train,W_189871,P_717307,13970,0.00673,0
coveranalysis,train,W_189871,P_717308,13715,0.00437,0
coveranalysis,train,W_131683,P_717313,18062,0.00089,0
coveranalysis,train,W_157509,P_717317,23758,0.00627,0
coveranalysis,train,W_189881,P_717350,19474,0.00719,0
coveranalysis,train,W_30322,P_717356,17997,0.0,0
coveranalysis,train,W_40275,P_71738,14125,0.0,0
coveranalysis,train,W_189881,P_717403,18869,0.0,0
coveranalysis,train,W_606,P_717496,12923,0.00015,0
coveranalysis,train,W_187436,P_717559,21290,0.00747,0
coveranalysis,train,W_189942,P_717617,19982,0.00781,0
coveranalysis,train,W_189942,P_717618,15265,0.00924,0
coveranalysis,train,W_118079,P_717646,19124,0.00769,0
coveranalysis,train,W_189970,P_717695,26156,0.00145,0
coveranalysis,train,W_189970,P_717697,18023,0.00949,0
