query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_589179,W_144458,12,1;2;3;5;8;9;16;19;23;27;33;187,1,0.592449872730838,P_592982,4,1,0.59244987,P_720871,1,0.59244987,1,0.60911654,P_720871,6,1,0.60911654,P_720871,1,0.59244987,1,0.64235067,P_720871,8,1,0.53669903,P_720871,2,0.48511173,1,0.67159826,P_720871,10,1,0.60671844,P_720871,1,0.5241968,1,0.7550477,P_720871,11,2,0.42100932,P_57482,3,0.34652307,1,0.76375736,P_720871,11,2,0.27200519,P_57482,5,0.19633209,1,0.64142052,P_720871,12,2,0.21116,P_57482,5,0.1131178,1,0.54673801,P_720871,12,4,0.11340313,P_57482,10,0.05226591,1,0.46824482,P_720871
P_58920,W_677,12,3;17;24;50;51;82;130;159;179;702;706;3009,3,0.08462033959129987,P_608068,1,3,0.08462034,P_608068,3,0.08462034,3,0.08462034,P_608068,1,5,0.07350923,P_154822,5,0.07350923,4,0.0776759,P_154822,2,6,0.08176086,P_154822,6,0.07944605,6,0.07944605,P_154822,3,9,0.08338123,P_173702,7,0.08034492,9,0.08177867,P_173702,4,1,0.16863052,P_21105,1,0.16265068,1,0.16601614,P_21105,6,1,0.25933588,P_484498,1,0.25310944,1,0.25131041,P_484498,9,1,0.24565218,P_484498,1,0.23795937,1,0.24528848,P_484498,9,1,0.22601314,P_484498,1,0.16636866,1,0.19323148,P_484498
P_58937,W_6616,12,2;3;4;9;14;17;18;24;32;343;393;1651,2,0.3449233358340933,P_8096,3,1,0.40186778,P_6619,1,0.40186778,1,0.41436778,P_6619,4,1,0.43149741,P_6619,1,0.43149741,1,0.45371963,P_6619,7,1,0.54304133,P_6619,1,0.54327768,1,0.58436078,P_6619,8,1,0.59486498,P_6619,1,0.59019814,1,0.64490209,P_6619,9,1,0.58590405,P_6619,1,0.58273676,1,0.6807886,P_6619,9,1,0.56407813,P_6619,1,0.55829507,1,0.6587303,P_6616,9,1,0.54432591,P_6619,1,0.53706331,1,0.61548677,P_6616,11,1,0.54319863,P_6619,1,0.53871342,1,0.61471801,P_6616
P_589525,W_121495,12,2;6;7;21;78;94;113;142;194;197;691;749,2,0.15230764402384575,P_761600,1,1,0.19397431,P_183344,1,0.19397431,2,0.15230764,P_64445,3,1,0.22175209,P_306434,1,0.22175209,1,0.2485378,P_306434,3,1,0.1809873,P_306434,1,0.17909336,1,0.19952987,P_306434,4,1,0.18107749,P_306434,1,0.17469326,1,0.2162296,P_306434,4,1,0.16129895,P_306434,1,0.15171336,1,0.19352337,P_306434,6,1,0.14353854,P_306434,1,0.14195591,1,0.18906493,P_306434,10,1,0.14670497,P_306434,1,0.14374804,1,0.28311279,P_306434,10,1,0.1175955,P_306434,1,0.11175252,1,0.221995,P_306434
P_589669,W_50523,12,560;689;935;936;1315;1759;1964;1965;2589;2890;4438;10350,560,0.00313280931791628,P_726596,0,560,0.00313281,P_120310,560,0.00313281,560,0.00313281,P_120310,0,560,0.00313281,P_120310,560,0.00313281,560,0.00313281,P_120310,0,560,0.00313281,P_120310,560,0.00313281,560,0.00313281,P_120310,0,560,0.00313281,P_120310,560,0.00313281,560,0.00313281,P_120310,0,560,0.00313281,P_120310,560,0.00313281,560,0.00313281,P_120310,0,560,0.00313281,P_473058,560,0.00313281,560,0.00313281,P_206063,0,560,0.00313281,P_473058,560,0.00313281,560,0.00313281,P_108327,0,560,0.00313281,P_473058,560,0.00313281,560,0.00313281,P_108327
P_589687,W_4884,12,37;45;141;178;348;496;669;907;2605;5140;5405;10121,37,0.014132454866942784,P_432676,0,37,0.01413245,P_443454,37,0.01413245,37,0.01413245,P_443454,0,37,0.01413245,P_134258,37,0.01413245,37,0.01413245,P_134258,0,37,0.01413245,P_134258,37,0.01413245,37,0.01413245,P_134258,0,37,0.01413245,P_134258,37,0.01413245,37,0.01413245,P_134258,2,1,0.09792009,P_103475,1,0.09792009,1,0.10028176,P_103475,2,1,0.09498205,P_103475,1,0.09491119,1,0.09656034,P_103475,4,1,0.09626379,P_103475,1,0.09667252,1,0.2038772,P_103475,6,1,0.09260233,P_103475,1,0.09227771,1,0.192592,P_103475
P_589691,W_52227,12,1;8;14;15;32;36;44;135;233;716;1172;1630,1,0.1951299945481165,P_468325,1,1,0.19512999,P_468325,1,0.19512999,1,0.19512999,P_468325,2,1,0.25762999,P_468325,1,0.25762999,1,0.25762999,P_468325,4,1,0.30088396,P_468325,1,0.30088396,1,0.3842173,P_468325,4,1,0.28204338,P_468325,1,0.28204338,1,0.3842173,P_468325,7,1,0.39721532,P_468325,1,0.39002578,1,0.59405,P_468325,7,1,0.30155,P_468325,1,0.28011578,1,0.59405,P_468325,8,1,0.31573086,P_468325,1,0.28219403,1,0.67244506,P_468325,9,1,0.34604601,P_468325,1,0.30215006,1,0.71505951,P_468325
P_589725,W_140437,12,1;13;38;73;88;144;244;246;249;496;715;801,1,0.1278294582101754,P_518404,1,1,0.12782946,P_518404,1,0.12782946,1,0.12782946,P_518404,1,1,0.12782946,P_518404,1,0.12782946,1,0.12782946,P_518404,2,1,0.12782946,P_518404,1,0.12782946,1,0.19834228,P_518404,2,1,0.12481287,P_518404,1,0.12481287,1,0.19834228,P_518404,3,1,0.12517836,P_518404,1,0.12390619,1,0.2109941,P_518404,5,1,0.13727449,P_518404,1,0.14150858,1,0.21634998,P_518404,6,1,0.1243698,P_518404,2,0.08123506,1,0.22021287,P_518404,10,1,0.11718246,P_518404,2,0.07128218,1,0.21951274,P_518404
P_589939,W_5917,12,3692;3966;3972;4006;6173;7661;7724;8032;8232;9823;9876;10308,3692,0.0008678041031592456,P_313494,0,3692,0.0008678,P_313494,3692,0.0008678,3692,0.0008678,P_313494,0,3692,0.0008678,P_40677,3692,0.0008678,3692,0.0008678,P_411867,0,3692,0.0008678,P_40677,3692,0.0008678,3692,0.0008678,P_35633,0,3692,0.0008678,P_782177,3692,0.0008678,3692,0.0008678,P_35633,0,3692,0.0008678,P_782177,3692,0.0008678,3692,0.0008678,P_114228,0,3692,0.0008678,P_782177,3692,0.0008678,3692,0.0008678,P_114228,0,3692,0.0008678,P_264785,3692,0.0008678,3692,0.0008678,P_264785,0,3692,0.0008678,P_264785,3692,0.0008678,3692,0.0008678,P_264785
P_590082,W_150625,12,856;1186;2264;3027;3186;3653;5210;5539;5627;5876;6072;6443,856,0.001539680771473273,P_752540,0,856,0.00153968,P_752540,856,0.00153968,856,0.00153968,P_752540,0,856,0.00153968,P_752540,856,0.00153968,856,0.00153968,P_752540,0,856,0.00153968,P_752540,856,0.00153968,856,0.00153968,P_278600,0,856,0.00153968,P_752540,856,0.00153968,856,0.00153968,P_278600,0,856,0.00153968,P_278600,856,0.00153968,856,0.00153968,P_278600,0,856,0.00153968,P_278600,856,0.00153968,856,0.00153968,P_278600,0,856,0.00153968,P_40642,856,0.00153968,856,0.00153968,P_278600,0,856,0.00153968,P_40642,856,0.00153968,856,0.00153968,P_40642
P_590300,W_21828,12,1;4;5;9;10;31;53;90;93;131;209;288,1,0.31053045909610316,P_126898,3,1,0.33691935,P_21828,1,0.33691935,1,0.38553046,P_21828,5,1,0.44293787,P_21828,1,0.44293787,1,0.47349342,P_21828,5,1,0.42190612,P_21828,1,0.42190612,1,0.47349342,P_21828,5,1,0.42190612,P_21828,1,0.42190612,1,0.47349342,P_21828,6,1,0.43077709,P_21828,1,0.41817788,1,0.51490407,P_21828,9,1,0.49512823,P_21828,1,0.48116826,1,0.6833964,P_216737,10,1,0.55851277,P_21828,1,0.51516288,1,0.74373782,P_216737,12,1,0.53966979,P_21828,1,0.47258279,1,0.74382821,P_216737
P_590311,W_13540,12,9;196;374;436;1473;1934;3000;3498;4474;4870;6321;13024,9,0.01302955657080375,P_356193,0,9,0.01302956,P_356193,9,0.01302956,9,0.01302956,P_123187,1,1,0.08710363,P_391869,1,0.08710363,1,0.08710363,P_391869,1,1,0.08710363,P_391869,1,0.08710363,1,0.08710363,P_391869,1,1,0.08710363,P_391869,1,0.08710363,1,0.08710363,P_391869,1,1,0.08710363,P_391869,1,0.08710363,1,0.08710363,P_391869,1,1,0.08710363,P_391869,1,0.08710363,2,0.04543696,P_142176,2,2,0.0460359,P_230739,5,0.02132273,3,0.03225537,P_142176,4,4,0.02469077,P_230739,13,0.01038754,8,0.0142878,P_329977
P_590319,W_9574,12,206;557;793;1230;1581;2159;2344;2940;2954;2997;3913;4219,206,0.0032640023928844314,P_732920,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_590424,206,0.003264,206,0.003264,P_590424,0,206,0.003264,P_552638,206,0.003264,206,0.003264,P_552638,1,274,0.00316361,P_568102,274,0.00316361,273,0.00316472,P_552638
P_590320,W_111656,12,73;171;612;657;687;844;852;1021;1275;2198;2268;2333,73,0.007368776216773132,P_636934,0,73,0.00736878,P_230739,73,0.00736878,73,0.00736878,P_206088,0,73,0.00736878,P_171047,73,0.00736878,73,0.00736878,P_206088,0,73,0.00736878,P_171047,73,0.00736878,73,0.00736878,P_162438,0,73,0.00736878,P_425250,73,0.00736878,73,0.00736878,P_146419,0,73,0.00736878,P_425250,73,0.00736878,73,0.00736878,P_146419,1,92,0.00713302,P_425250,91,0.00714297,91,0.00714297,P_741951,2,163,0.00675001,P_582894,160,0.00674806,160,0.0067835,P_741951,2,364,0.00590995,P_582894,371,0.00588468,337,0.00595522,P_741951
P_590322,W_7818,12,100;259;716;1366;1630;2169;2178;2248;3082;3705;4175;4304,100,0.004040724517819925,P_403017,0,100,0.00404072,P_520819,100,0.00404072,100,0.00404072,P_520819,0,100,0.00404072,P_520819,100,0.00404072,100,0.00404072,P_520819,0,100,0.00404072,P_677282,100,0.00404072,100,0.00404072,P_520819,0,100,0.00404072,P_553837,100,0.00404072,100,0.00404072,P_574540,0,100,0.00404072,P_553837,100,0.00404072,100,0.00404072,P_574540,1,5,0.01987406,P_553837,3,0.03098517,3,0.03098517,P_409514,1,6,0.01709628,P_3555,6,0.01709628,4,0.02404072,P_3555,2,11,0.01125076,P_600535,16,0.00892963,6,0.01776512,P_600535
P_590323,W_11859,12,289;301;481;1624;1759;2581;3217;3243;4579;5283;5773;5934,289,0.003033400654989278,P_137740,0,289,0.0030334,P_555588,289,0.0030334,289,0.0030334,P_647114,0,289,0.0030334,P_365458,289,0.0030334,289,0.0030334,P_647114,0,289,0.0030334,P_80605,289,0.0030334,289,0.0030334,P_80605,0,289,0.0030334,P_80605,289,0.0030334,289,0.0030334,P_80605,0,289,0.0030334,P_80605,289,0.0030334,289,0.0030334,P_80605,0,289,0.0030334,P_80605,289,0.0030334,289,0.0030334,P_80605,0,289,0.0030334,P_409514,289,0.0030334,289,0.0030334,P_652886,3,37,0.00595443,P_409514,36,0.00626996,3,0.03190087,P_652886
P_590349,W_12137,12,268;283;319;817;856;974;1193;1278;1594;3601;4152;4153,268,0.005265786727817281,P_761226,0,268,0.00526579,P_150193,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_269222,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_269222,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_269222,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_269222,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_480432,268,0.00526579,268,0.00526579,P_150193,0,268,0.00526579,P_663019,268,0.00526579,268,0.00526579,P_103454,3,80,0.0082993,P_568102,75,0.00874425,87,0.00751397,P_103454
P_590385,W_71702,12,388;534;603;645;900;953;1365;1413;1559;1581;2277;3466,388,0.005044321493117039,P_417563,0,388,0.00504432,P_263092,388,0.00504432,388,0.00504432,P_417563,0,388,0.00504432,P_263092,388,0.00504432,388,0.00504432,P_417563,0,388,0.00504432,P_127888,388,0.00504432,388,0.00504432,P_127888,0,388,0.00504432,P_127888,388,0.00504432,388,0.00504432,P_127888,0,388,0.00504432,P_127888,388,0.00504432,388,0.00504432,P_127888,0,388,0.00504432,P_789027,388,0.00504432,388,0.00504432,P_789027,0,388,0.00504432,P_789027,388,0.00504432,388,0.00504432,P_789027,1,254,0.00515763,P_789027,243,0.00517248,248,0.00516557,P_789027
P_590388,W_22154,12,512;534;626;760;1876;2139;2272;2432;2983;3262;4208;5194,512,0.0032168178965554808,P_512223,0,512,0.00321682,P_512223,512,0.00321682,512,0.00321682,P_590403,0,512,0.00321682,P_512223,512,0.00321682,512,0.00321682,P_590403,0,512,0.00321682,P_761474,512,0.00321682,512,0.00321682,P_761474,0,512,0.00321682,P_761474,512,0.00321682,512,0.00321682,P_21720,0,512,0.00321682,P_761474,512,0.00321682,512,0.00321682,P_21720,0,512,0.00321682,P_761474,512,0.00321682,512,0.00321682,P_21720,0,512,0.00321682,P_474446,512,0.00321682,512,0.00321682,P_21720,0,512,0.00321682,P_62179,512,0.00321682,512,0.00321682,P_507289
P_590403,W_4687,12,132;338;507;542;755;1193;1615;1780;3622;5388;6068;6069,132,0.004616799480386369,P_467498,0,132,0.0046168,P_292219,132,0.0046168,132,0.0046168,P_292219,0,132,0.0046168,P_292219,132,0.0046168,132,0.0046168,P_292219,0,132,0.0046168,P_512223,132,0.0046168,132,0.0046168,P_292219,0,132,0.0046168,P_553837,132,0.0046168,132,0.0046168,P_292219,0,132,0.0046168,P_553837,132,0.0046168,132,0.0046168,P_761474,0,132,0.0046168,P_409514,132,0.0046168,132,0.0046168,P_409514,1,196,0.00441066,P_142176,195,0.00441284,198,0.00440636,P_142176,2,292,0.00412142,P_703297,281,0.00413118,336,0.00408334,P_142176
P_590424,W_56239,12,482;538;564;734;1196;1474;1832;1861;2049;3784;5048;5824,482,0.0036838664415121554,P_728173,0,482,0.00368387,P_789027,482,0.00368387,482,0.00368387,P_789027,0,482,0.00368387,P_789027,482,0.00368387,482,0.00368387,P_789027,0,482,0.00368387,P_789027,482,0.00368387,482,0.00368387,P_789027,0,482,0.00368387,P_507289,482,0.00368387,482,0.00368387,P_507289,0,482,0.00368387,P_507289,482,0.00368387,482,0.00368387,P_507289,0,482,0.00368387,P_507289,482,0.00368387,482,0.00368387,P_507289,0,482,0.00368387,P_507289,482,0.00368387,482,0.00368387,P_507289,1,422,0.00370845,P_507289,411,0.00371373,433,0.00370343,P_507289
P_590426,W_39783,12,1205;1212;1233;1701;2498;3080;3573;3611;3739;3880;4829;7538,1205,0.002020262607105581,P_548381,0,1205,0.00202026,P_548381,1205,0.00202026,1205,0.00202026,P_548381,0,1205,0.00202026,P_548381,1205,0.00202026,1205,0.00202026,P_548381,0,1205,0.00202026,P_548381,1205,0.00202026,1205,0.00202026,P_548381,0,1205,0.00202026,P_548381,1205,0.00202026,1205,0.00202026,P_548381,0,1205,0.00202026,P_703297,1205,0.00202026,1205,0.00202026,P_703297,0,1205,0.00202026,P_703297,1205,0.00202026,1205,0.00202026,P_703297,0,1205,0.00202026,P_703297,1205,0.00202026,1205,0.00202026,P_703297,0,1205,0.00202026,P_703297,1205,0.00202026,1205,0.00202026,P_703297
P_590429,W_4690,12,557;1118;1179;1534;1623;1744;1932;2867;3065;3163;4707;5454,557,0.0026921728633096196,P_292219,0,557,0.00269217,P_417563,557,0.00269217,557,0.00269217,P_417563,0,557,0.00269217,P_590403,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_590403,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_476381,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_476381,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_590424,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_197917,557,0.00269217,557,0.00269217,P_590403,0,557,0.00269217,P_796012,557,0.00269217,557,0.00269217,P_421740
P_590541,W_22945,12,722;884;1241;1889;3433;3613;3804;3825;4126;5059;5119;6880,722,0.0019401845055920443,P_325842,0,722,0.00194018,P_795613,722,0.00194018,722,0.00194018,P_516454,0,722,0.00194018,P_795613,722,0.00194018,722,0.00194018,P_516454,0,722,0.00194018,P_795613,722,0.00194018,722,0.00194018,P_358623,0,722,0.00194018,P_169573,722,0.00194018,722,0.00194018,P_169573,0,722,0.00194018,P_762203,722,0.00194018,722,0.00194018,P_762203,0,722,0.00194018,P_762203,722,0.00194018,722,0.00194018,P_630461,0,722,0.00194018,P_762203,722,0.00194018,722,0.00194018,P_630461,0,722,0.00194018,P_186784,722,0.00194018,722,0.00194018,P_630461
P_590605,W_19912,12,6;20;57;61;63;106;200;265;386;505;979;6256,6,0.053525142024937224,P_699328,0,6,0.05352514,P_103,6,0.05352514,6,0.05352514,P_699328,1,1,0.12296959,P_590608,1,0.12296959,1,0.12296959,P_590608,2,1,0.12654102,P_590608,1,0.12852514,1,0.12852514,P_590608,2,1,0.12340818,P_590608,1,0.12340818,1,0.12574736,P_590608,2,1,0.11984459,P_590608,1,0.11968676,1,0.12221201,P_590608,5,1,0.14822844,P_590608,1,0.14843276,1,0.14619519,P_590608,7,1,0.14025689,P_590608,1,0.13356584,1,0.13304269,P_590608,9,1,0.12172424,P_590608,1,0.1128185,1,0.1210293,P_590608
P_590608,W_19912,12,11;40;57;173;191;208;212;257;341;575;2733;6596,11,0.03212182714777984,P_305532,0,11,0.03212183,P_305532,11,0.03212183,11,0.03212183,P_305532,0,11,0.03212183,P_305532,11,0.03212183,11,0.03212183,P_305532,1,1,0.1078794,P_590605,1,0.1078794,1,0.1078794,P_590605,1,1,0.1078794,P_590605,2,0.06621274,1,0.1078794,P_590605,2,1,0.10847464,P_590605,2,0.06709657,1,0.11653325,P_590605,3,1,0.10813498,P_590605,2,0.06659978,1,0.11189739,P_590605,5,2,0.06608261,P_488055,7,0.03689179,1,0.10692378,P_590605,9,3,0.07297577,P_488055,4,0.05597065,1,0.11080011,P_590605
P_590617,W_40702,12,3;8;27;46;98;124;693;1200;5230;6590;7465;7512,3,0.07532378559690157,P_170294,1,2,0.08921267,P_148486,2,0.08921267,2,0.08921267,P_148486,2,1,0.16560156,P_590640,1,0.16560156,1,0.16560156,P_590640,2,1,0.15171267,P_590640,1,0.15171267,1,0.15171267,P_590640,3,1,0.2063423,P_590640,1,0.23412008,1,0.23412008,P_40702,4,1,0.25465148,P_590640,1,0.28699275,1,0.29492926,P_40702,5,1,0.2962935,P_590640,1,0.29530719,1,0.30085699,P_40702,6,1,0.29056777,P_590640,2,0.20125595,1,0.33353336,P_40702,6,1,0.28613217,P_590640,2,0.1827397,1,0.29901389,P_40702
P_590640,W_40702,12,5;17;42;45;47;163;1407;1535;3891;4303;6705;8406,5,0.053254106097087965,P_700134,1,1,0.11992077,P_590617,1,0.11992077,1,0.11992077,P_590617,1,4,0.05742077,P_170294,4,0.05742077,3,0.06436522,P_170294,2,4,0.08095018,P_170294,3,0.08789463,3,0.08233907,P_170294,2,4,0.08095018,P_170294,3,0.08789463,3,0.08233907,P_170294,5,1,0.20975028,P_40702,1,0.21867885,1,0.25013929,P_40702,5,1,0.17670846,P_40702,1,0.16077541,1,0.18666075,P_40702,6,1,0.15771457,P_40702,1,0.14285166,1,0.1972523,P_40702,6,1,0.12876666,P_40702,3,0.05901071,1,0.17715838,P_40702
P_590773,W_11817,12,117;262;271;385;620;621;1260;1266;2138;2672;2751;3036,117,0.00692870932768407,P_116175,0,117,0.00692871,P_349394,117,0.00692871,117,0.00692871,P_349394,0,117,0.00692871,P_658031,117,0.00692871,117,0.00692871,P_658031,0,117,0.00692871,P_132663,117,0.00692871,117,0.00692871,P_114054,0,117,0.00692871,P_132663,117,0.00692871,117,0.00692871,P_114054,0,117,0.00692871,P_132663,117,0.00692871,117,0.00692871,P_114054,0,117,0.00692871,P_132663,117,0.00692871,117,0.00692871,P_114054,1,2,0.04788313,P_408973,2,0.04788313,1,0.08954979,P_408990,4,1,0.24445294,P_216356,1,0.23379202,1,0.28712535,P_216356
P_590800,W_115692,12,116;425;829;1481;1948;3575;3589;3872;4062;5064;5949;6857,116,0.002974775976853349,P_487189,0,116,0.00297478,P_746548,116,0.00297478,116,0.00297478,P_45812,0,116,0.00297478,P_404397,116,0.00297478,116,0.00297478,P_404397,0,116,0.00297478,P_404397,116,0.00297478,116,0.00297478,P_404397,0,116,0.00297478,P_404397,116,0.00297478,116,0.00297478,P_404397,0,116,0.00297478,P_404397,116,0.00297478,116,0.00297478,P_404397,0,116,0.00297478,P_404397,116,0.00297478,116,0.00297478,P_404397,1,120,0.00295083,P_404397,118,0.0029626,164,0.00276452,P_404397,2,232,0.0027753,P_404397,244,0.00279469,105,0.00313407,P_355166
P_59082,W_6216,12,565;695;745;1286;1979;2185;2743;4080;4474;5136;9125;11289,565,0.0023164381599632892,P_23142,0,565,0.00231644,P_23142,565,0.00231644,565,0.00231644,P_23142,0,565,0.00231644,P_416830,565,0.00231644,565,0.00231644,P_3840,0,565,0.00231644,P_277123,565,0.00231644,565,0.00231644,P_277123,0,565,0.00231644,P_277123,565,0.00231644,565,0.00231644,P_277123,0,565,0.00231644,P_277123,565,0.00231644,565,0.00231644,P_369319,0,565,0.00231644,P_277123,565,0.00231644,565,0.00231644,P_24523,0,565,0.00231644,P_218626,565,0.00231644,565,0.00231644,P_24523,0,565,0.00231644,P_184189,565,0.00231644,565,0.00231644,P_218626
P_59099,W_14662,12,45;70;233;294;510;1517;1691;1702;1960;3145;3732;5501,45,0.00939783586653844,P_382512,0,45,0.00939784,P_382512,45,0.00939784,45,0.00939784,P_382512,0,45,0.00939784,P_394002,45,0.00939784,45,0.00939784,P_133357,0,45,0.00939784,P_102499,45,0.00939784,45,0.00939784,P_419644,0,45,0.00939784,P_386912,45,0.00939784,45,0.00939784,P_419644,1,1,0.09087932,P_96499,1,0.09087932,1,0.09087932,P_96499,2,1,0.14405392,P_96499,1,0.1718317,1,0.1718317,P_96499,2,1,0.1718317,P_96499,1,0.1718317,1,0.1718317,P_96499,4,1,0.33629162,P_96499,1,0.31962495,1,0.33629162,P_96499
P_59102,W_4865,12,5;39;57;95;130;269;310;536;659;765;1858;4665,5,0.03995941051266865,P_104042,1,1,0.10662608,P_668023,1,0.10662608,1,0.10662608,P_668023,1,1,0.10662608,P_668023,1,0.10662608,1,0.10662608,P_668023,1,1,0.10662608,P_668023,1,0.10662608,1,0.10662608,P_668023,1,1,0.10662608,P_668023,1,0.10662608,1,0.10662608,P_668023,2,1,0.12087109,P_668023,2,0.08151924,1,0.15790813,P_668023,4,1,0.17934517,P_668023,2,0.13993275,1,0.25009509,P_668023,5,1,0.17458604,P_668023,2,0.12902355,1,0.24338183,P_668023,7,2,0.14085764,P_309872,3,0.12622045,1,0.36279851,P_668023
P_59103,W_21826,12,457;520;589;1118;1444;1484;2178;2199;4311;4636;5562;7375,457,0.0030760648747526144,P_87213,0,457,0.00307606,P_259030,457,0.00307606,457,0.00307606,P_87213,0,457,0.00307606,P_82343,457,0.00307606,457,0.00307606,P_87213,0,457,0.00307606,P_82343,457,0.00307606,457,0.00307606,P_314990,0,457,0.00307606,P_442090,457,0.00307606,457,0.00307606,P_442090,0,457,0.00307606,P_442090,457,0.00307606,457,0.00307606,P_442090,0,457,0.00307606,P_442090,457,0.00307606,457,0.00307606,P_442090,0,457,0.00307606,P_442090,457,0.00307606,457,0.00307606,P_442090,1,154,0.00343484,P_442090,132,0.00352503,24,0.00636594,P_442090
P_591160,W_31383,12,3;10;17;19;24;28;47;73;89;113;148;633,3,0.15703127810904585,P_44833,1,3,0.15703128,P_35633,3,0.15703128,3,0.15703128,P_35633,2,1,0.2792535,P_31384,1,0.22369794,4,0.1667535,P_35633,4,1,0.30230679,P_31384,1,0.23980679,5,0.16735008,P_35633,6,1,0.26147846,P_31384,1,0.24336746,5,0.15925215,P_35633,7,1,0.21709983,P_31384,2,0.16164375,7,0.12829281,P_35633,9,1,0.20478608,P_31384,3,0.14787358,9,0.0919205,P_35633,11,2,0.12351421,P_245404,9,0.08035353,16,0.05689895,P_35633,11,4,0.07618389,P_245404,21,0.0356778,30,0.02802219,P_35633
P_591181,W_9507,12,36;39;131;178;193;242;259;279;411;557;619;984,36,0.025054195011452274,P_477995,0,36,0.0250542,P_393623,36,0.0250542,36,0.0250542,P_393623,0,36,0.0250542,P_393623,36,0.0250542,36,0.0250542,P_393623,0,36,0.0250542,P_208127,36,0.0250542,36,0.0250542,P_208127,0,36,0.0250542,P_208127,36,0.0250542,36,0.0250542,P_208127,2,10,0.03870397,P_208127,8,0.04277143,13,0.03678089,P_208127,2,15,0.03235476,P_208127,13,0.03281264,22,0.02950013,P_208127,5,21,0.04197942,P_208127,20,0.0426288,31,0.03595995,P_208127,9,35,0.03628741,P_208127,30,0.03172444,16,0.03164928,P_208127
P_591183,W_37513,12,1;2;3;4;5;6;8;23;37;54;62;74,1,0.6659030026988185,P_37513,5,1,0.665903,P_37513,1,0.665903,1,0.665903,P_37513,7,1,0.65131967,P_37513,1,0.65131967,1,0.65399824,P_37513,7,1,0.622153,P_37513,1,0.60131967,1,0.62518331,P_37513,8,1,0.67202552,P_37513,1,0.653507,1,0.66995321,P_37513,9,1,0.65280482,P_37513,1,0.58059582,1,0.67782147,P_37513,12,1,0.76219357,P_37513,1,0.67438077,1,0.79257224,P_37513,12,1,0.67676198,P_37513,1,0.57082381,1,0.63631706,P_37513,12,1,0.61635133,P_37513,1,0.39923982,1,0.46308645,P_37513
P_591184,W_23544,12,1;4;5;6;14;24;26;29;383;900;1267;1736,1,0.33075887798660025,P_280950,3,1,0.38492554,P_51238,1,0.38492554,1,0.40575888,P_734558,4,1,0.41686999,P_51238,1,0.41686999,1,0.43353666,P_734558,5,1,0.39352343,P_51238,1,0.35324565,1,0.4732192,P_734558,8,1,0.48167656,P_51238,1,0.43357956,1,0.56236439,P_734558,8,1,0.41028591,P_51238,1,0.33924084,1,0.52107929,P_734558,8,1,0.39122275,P_51238,1,0.2998301,1,0.4943012,P_734558,8,1,0.37392846,P_51238,1,0.26380746,1,0.47359152,P_734558,9,1,0.35200523,P_51238,1,0.2143296,1,0.46201369,P_734558
